id,purpose,building_nature,building_type,division,city,zone,locality,address,price,area,num_bed_rooms,num_bath_rooms,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,property_description,property_overview
bproperty-7340,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Eastern Pallabi, Pallabi",6000000.0,1205.0,3,3,0,0,1,0,3,0,3,Flat For Sale At Pallabi Nearby Eastern Laboratory School And College,"Looking for a nice and cozy place to settle. Check out this flat from our enlisted photos which is lovely as well as affordable. The flat has got an open floor plan, all over tiled flooring and soothing painting which are some of the great features this home is going to offer. All-time utilities, large windows and spot on security is also there. For the comfiest living for your family the flat has beautiful kitchen with durable fittings. The balconies would refill the happy time with your family after a hectic day.  Hurry up if your requirements match with what we are offering."
bproperty-7341,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Kafrul,\N,10000000.0,2075.0,3,3,0,1,2,0,3,0,4,Grab This 2075 Sq. Ft Flat Up For Sale In Kafrul Near North Kafrul High School,You have landed yourself in the right listing if you are looking for one of the most picked and affordable properties in a congenial zone like Kafrul. We got a flat at Kafrul area. This nice looking building includes a nice looking entrance to take to this flat you can see in our enlisted photos. Well-fitted washrooms will be there with durable fittings for the comfiest living for your family. The balconies would refill the happy time with your family. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-7342,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Kafrul,\N,10000000.0,2075.0,3,3,0,1,2,0,3,0,4,Offering You A Nice Flat For Sale In Kafrul Near North Kafrul High School,"Great news for the flat hunters who are looking for their next destination! Kafrul is offering a flat which is located in this specific area featuring amiable space for cordial living. The bathrooms and kitchen with durable fittings ensure the buyer decision even more legitimate for what they are pursuing for. For your cooking essentials, you are getting a convenient kitchen. You would also have balconies for unwinding in your morning and evening hours. A private parking space comes with the offered flat for your car accommodation. We are here waiting to acknowledge your need and aid you with the best property."
bproperty-7343,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,\N,3500000.0,800.0,2,3,0,0,2,0,2,0,3,At West Kazipara Nice Flat Up For Sale Near Exim Bank Hospital,"Good news for the home hunters! If you are planning to shift to one of the most rising neighborhoods in the city, we got a great update. Mirpur is granting a lovely flat for sale. The apartment is well facilitated with all-time gas, water and electricity. The amicable locality is perfect to settle with your family. Transportation stops are very close to this location as well.  Property Details:-800 sq ft space-Neat and tiled floor. -Strong security. -Great residential arena. -Beautiful 2 bedroom with neat and clean 2 bathroom. -The location contains availability of convenient transportation. If you have any other queries feel free to reach us."
bproperty-7344,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Kafrul,\N,8250000.0,1570.0,3,3,0,1,2,0,2,0,4,1570 SQ FT flat is now for sale in Kafrul near to High-tech Multicare Hospital,"This wonderful flat covers an area of is situated in this notable building that you can see in our enlisted image. It can be a perfect home for your family which comes within your affordability. All the rooms are well spacious and lets you have the whole feel of solace and calmness with closed ones. This nice apartment is surely a reasonable deal for you comparing to the area the home is situated. The locality has a wide variety of schools, colleges, Universities, hospitals and shops. An ample parking space comes with the offered flat for your vehicle accommodation. Come and see this apartment Contact us at your earliest to know more about this apartment."
bproperty-7345,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Avenue 3, Mirpur Dohs",17462500.0,2198.125,4,3,0,1,1,0,3,0,3,A Beautiful Apartment Is Up For Sale At Mirpur Dohs Near Mirpur Dohs Central Mosque,"Good news for the home hunters! If you are planning to shift to one of the most rising neighborhoods in the city, we got a great update. Mirpur is granting a lovely flat for sale. The apartment is well facilitated with all-time gas, water and electricity. The amicable locality is perfect to settle with your family. Transportation stops are very close to this location as well.  Property Details:-2200 sq ft space-Neat and tiled floor. -Strong security. -Great residential arena. -Beautiful 4 bedroom with neat and clean 4 bathroom. -The location contains availability of convenient transportation. Servant bedroom and bathroom available. If you have any other queries feel free to reach us."
bproperty-7346,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Kafrul,\N,7675000.0,1455.0,3,3,0,1,2,0,3,0,4,Flat For Sale In Kafrul Close To North Kafrul High School,"Well-to-do living and easy movement! If you are looking for a flat like in this kind of location we have a great news. A beautiful apartment is vacant in the location. The washrooms are tiled with durable fittings that would make you content with your desirable hygiene. With excellent security, all-time water, gas and electricity are available for this flat. Hurry up if your requirements match with what we are offering."
bproperty-7347,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Kafrul,\N,7850000.0,1490.0,3,3,0,1,2,0,3,0,4,Offering You A Nice Flat For Sale In Kafrul Near North Kafrul High School,"Those who are thinking about finding a new apartment and feel their budget will be a setback should surely check this amazing apartment. This beautiful apartment is greatly affordable and will come within your budget. This lovely apartment is vacant right now. Please come and visit this apartment to make it your new home. We are waiting to assist you and make this flat your own. If you like the flat, call us right away to know more."
bproperty-7348,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Kafrul,\N,7850000.0,1490.0,3,3,0,1,2,0,3,0,4,Residential Apartment Is On Sale In Kafrul Nearby North Kafrul High School,"If you are looking for a home within an affordable range then check this flat. Well fitted with gas, electricity and water supplies, this flat is ideal to move in for new inhabitants. The building welcomes with a very commodious parking lot and an elevator to take to the apartment to this apartment. After entering the flat, you will find ample rooms cited for your recessing time and also happy dine hour. The kitchen area is just close to the dining space which gives the impression of ample light and space to have a content cooking time. Well-fitted bathrooms with resilient fixtures as per your prerequisites. One allotted parking space would come along with this beautiful flat. Lots of restaurants, shopping places and schools are nearby as well as parks so the neighborhood is great as well. Don’t miss this affordable offer and we are just a call away to close the deal for you!"
bproperty-7349,Sale,Residential,Apartment,Dhaka,Dhaka,Dakshin Khan,Dakshin Khan,Kosai Bari,5500000.0,1200.0,3,3,0,1,3,0,2,0,3,Visit This Apartment For Sale In Dakshin Khan Near AB Bank Limited.,"It is the exact place if you are looking for one of the most picked and affordable properties in a congenial zone like Dakshin Khan. We got a flat for sale in this area very affordable and lovely. A beautiful kitchen with durable fittings is there to make your cooking time comforting. Property size: 1200 Sq. Ft3 bed3 bathdining ,drawing,kitchen1 parking spacelift servicegas,wasa,electricity connection,securityCall us right away to know more about this apartment"
bproperty-7350,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block B, Section 12",8000000.0,1300.0,3,3,0,0,1,0,1,0,3,Apartment for Sale in Mirpur near City Bank,"Looking for the most favorable flat in Mirpur? You just chose the right link to get through it. We are offering a reasonably priced flat for sale. This wonderful apartment is set with an amazing floor plan. As a resident of this flat, you will be able to enjoy facilities like all time electricity backup, water and gas. To pass some good family time the apartment also has a balcony. This well-built apartment is ready to move in. The apartment is comprising over 1300 SQ. FT in total. It consisted of 3 bedrooms, drawing, dining room, kitchen, and 4 bathrooms. There are also other benefits like electricity, water, gas supply and reliable security. If you like the flat, call us right away and make it your home."
bproperty-7351,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,Kallyanpur,7000000.0,1235.0,3,3,0,2,2,0,2,0,3,"An Apartment Is Ready For Sale At Kallyanpur , Near Kallyanpur Central Masjid","Well-to-do living and easy movement! If you are looking for a flat like in this kind of location we have a great news. A beautiful apartment is vacant in the location. The 3 bedroom and 3 washrooms are tiled with durable fittings that would make you content with your desirable hygiene. With excellent security, all-time water, gas and electricity are available for this flat. Hurry up if your requirements match with what we are offering."
bproperty-7352,Sale,Residential,Apartment,Dhaka,Dhaka,Khilkhet,Joar Sahara,\N,724500.0,1238.0,3,2,0,0,2,0,3,0,4,"At Joar Sahara, flat for Sale close to DBBL ATM",Lovely apartment is vacant at the moment. You get all the facilities you need along with a spacious place to live in. Nearby locations have multiple shopping spots and eateries. There is one active and well-maintained elevator and staircase to lead you to this superb dwelling. The apartment has got balconies which would refill the happy time with your family. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-7353,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block E, Section 12",6000000.0,1421.0,4,3,0,0,1,0,3,0,3,This Flat In Mirpur With A Convenient Price Is Up For Sale,"We are here to assist you if you are thinking of starting days in a standard flat and make it your home. Mirpur is offering one of its best properties to decide your permanent address. This flat for sale is completed with a great floor plan. The balconies would refill the happy time with your family after a hectic day from the daily chores. Water, gas & electricity supply is also available for this flat. Just give us a call right away to win the deal offered."
bproperty-7354,Sale,Residential,Apartment,Dhaka,Dhaka,Bashundhara R/A,Bashundhara R-A,Block D,11000000.0,1500.0,3,3,0,2,2,0,4,0,4,In The Beautiful Neighborhood In Bashundhara R-A Near Apollo Hospitals A Flat Is Up For Sale,"Looking for a suitable place to settle in the wonderful locality of Bashundhara R-A. We have a great news for you as an amazing and family flat is vacant in the location right now. The kitchen is beautifully equipped with well-fitted tiles and cabinet to whip up a feast for the family. With all-time security, the apartment provides large parking to keep your vehicle secure. 1 parking Call our agent to be the first and book this flat before anyone else!"
bproperty-7355,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block E, Section 12",6000000.0,1421.0,4,3,0,0,1,0,3,0,3,Grab This Lovely Flat For Sale In Mirpur Before It's Sold Out,"Looking for the most favorable flat in Mirpur? You just chose the right link to get through it. We are offering a reasonably priced flat for sale. This wonderful apartment is set with an amazing floor plan. As a resident of this flat, you will be able to enjoy facilities like all time electricity backup, water and gas. To pass some good family time the apartment also has a balcony. If you like the flat, call us right away and make it your home."
bproperty-7356,Sale,Residential,Apartment,Dhaka,Dhaka,Dakshin Khan,Dakshin Khan,Kosai Bari,6000000.0,1200.0,3,3,0,1,3,0,2,0,3,A Nice Residential Flat For Sale Can Be Found In Dakshin Khan Nearby K C Model School & College,"Looking for something unique? See this lovely apartment located in Dakshin Khan as the location makes sure you get everyday necessity right within your reach. All-time electricity, water, gas services are also available here. The locality here is very pleasant. PROPERTY FEATURES AND AMENITIES:Relaxing 3 bedrooms apartmentComfy 3 bathroomsLarge balcony with bedroom and Living roomFully Fitted Kitchen24/7 security serviceAmple parking space4 years used flat. For more details feel free to contact us."
bproperty-7357,Sale,Residential,Apartment,Dhaka,Dhaka,Bashundhara R/A,Bashundhara R-A,Block D,11000000.0,1450.0,3,3,0,2,2,0,4,0,4,An Apartment Of 1450 Sq. Ft And 3 Bedroom Is For Sale In Bashundhara R-A Near Apollo Hospitals.,"Great news for the flat searchers! If you are looking for a new beautiful home in Bashundhara R-A, look no further! We have a great news, a lovely and affordable home located in Bashundhara R-A is all ready for you to shift. The flat comprises a spacious area in this specific area featuring enough space for relaxed living. 1 parking Liked the flat? Just give us a call and let us assist you to make it home."
bproperty-7358,Sale,Residential,Apartment,Dhaka,Dhaka,Mohammadpur,Mohammadpur,Nabi Nagar Housing,3200000.0,860.0,3,2,0,0,1,0,3,0,3,Offering You A Nice Flat For Sale In Mohammadpur Near Dhaka Uddan Govt College,"The respective unit of this beautiful building holds spacious rooms. The dining space for your dining hours is just right close to the living area which also connects with a tidy and nicely furnished kitchen. The balconies of this apartment have got one of the best views. You will be privileged with a nice parking that comes with all the brilliant features offered in and out. A good amount of School, College and groceries are also available in the nearby area. So you do not have to worry about your everyday living necessities. Apartment features: 3 Bad apartment, 3rd Floor North Open. Ideal Location. Lift available. Well maintained building with a standby generator. 24 hour water supply with water storage facility availableAvailable at a reasonable Price. Don’t miss this affordable offer and we are just a call away to close the deal for you!"
bproperty-7359,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,2Nd Colony,2300000.0,522.0,2,2,0,0,1,0,1,0,4,An Apartment Which Is Up For Sale At Mirpur Near To Jannatul Baki Jame Masjid Complex.,"This home situated in a great location which will give you easy access to everyday transportation. Many notable educational institutions are located in the area to provide and assure a good education for your children. All-time electricity, water and gas services are also available here. Also, you will be able to live in a pleasant locality. Property Features:West FacedNumber of floors: 5Property size: 522 Sq. FtNumber of bed & bath: 2, 2Elevators in Building: 1Electricity BackupTerraceDedicated Security GuardTiled FloorBalconiesUtilities (Gas, Water & Electricity)          Liked this home? For more details feel free to contact us."
bproperty-7360,Sale,Residential,Apartment,Dhaka,Dhaka,Bashundhara R/A,Bashundhara R-A,Block G,10700000.0,1530.0,3,3,0,1,0,0,3,0,3,Elegant Flat For Sale In Bashundhara Nearby Baitul Jannat Jame Masjid,"This wonderful apartment is set with strong structure and within a secured complex. As a resident of this flat, you will be able to enjoy all updated apartment facilities with all-time electricity backup, water and gas. To pass some good family time the apartment also has a balcony, you will love spending evening with your family in the Balcony.  If you like the flat, call us right away to know more."
bproperty-7361,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Avenue 6, Mirpur Dohs",17462500.0,2175.0,4,3,0,1,1,0,3,0,3,An Apartment Which Is Up For Sale At Mirpur DOHS Near To Mirpur DOHS Central Mosque.,"A happy future in your dream home is in your hand now. This will be so well designed that it will provide you a premium living and exclusive comforts. The plan reflects the vision of a community where you will get a convenient place in terms of infrastructure, design and urban planning. At the same time it is also offering you the satisfactory value for your money. The flat covering a spacious area of includes 4 bed and 4 bath. 1 Servant bed and bathroom. So what are you waiting for, contact us to book this apartment."
bproperty-7362,Sale,Residential,Apartment,Dhaka,Dhaka,Mohammadpur,Mohammadpur,"Block F, Aziz Moholla",1700000.0,500.0,1,1,0,1,1,0,0,0,3,Visit This Apartment For Sale In Mohammadpur Near Market Camp Masjid.,"If you are looking for a home that will make your everyday life easy then check this lovely apartment located in Mohammadpur. The building welcomes with a very commodious parking lot and an elevator to take to the desired unit The position of the house makes sure you get everyday necessity within your reach.  All-time electricity, water, gas services are also convenient and available here. The locality around the home is very pleasant. Property Features:East FacedProperty size: 500 Sq. FtNumber of bed & bath: 1, 1Elevators in Building: 1Electricity BackupParkingTerraceDedicated Security GuardTiled FloorBalconiesUtilities (Gas, Water & Electricity)For more details feel free to contact us."
bproperty-7363,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Eastern Pallabi, Pallabi",4800000.0,1010.0,3,2,0,1,1,0,3,0,3,Ready Flat Is Now For Sale In Eastern Pallabi Nearby Pallabi Mazedul Islam Model High School,"A well-constructed and nicely planned flat is vacant for sale in Mirpur. All the rooms are well spacious and lets you have enough privacy. To make your everyday life smooth while living in this apartment you will find gas, Water Supply, electricity, lift and an ample parking space. This flat can be that perfect home for your family which you have been looking for.          Apartment features: 3 Bad apartment, 4th Floor, East Open. 1 Lift is Installed. 1 reserved car parking spaceIdeal Location. Well maintained building with a standby generator. 24 hour water supply with water storage facility availableAvailable at a reasonable Price. So look no further do not be late, come and visit this place for making this place as your new home."
bproperty-7364,Sale,Residential,Apartment,Dhaka,Dhaka,Uttara,Uttara,Sector 5,6500000.0,1180.0,3,3,0,2,3,0,3,0,4,Offering You A Nice Flat For Sale In Uttara Near I. E. S School & College,"Congenial environment, appropriate commuting system and equitable prices of properties make the area Uttara a wonderful place to settle. The facing of this flat will keep your home warm for the whole day. Come and grab this affordable flat to settle in this wonderful locality. Apartment features: 3 Bad apartment, 4th Floor, South Open. 1 Lift is Installed. 1 reserved car parking spaceIdeal Location. Well maintained building with a standby generator. 24 hour water supply with water storage facility availableAvailable at a reasonable Price. Contact us at your earliest to know more about this apartment."
bproperty-7365,Sale,Residential,Apartment,Dhaka,Dhaka,Ramna,Eskaton,\N,19212500.0,1850.0,3,3,0,2,2,0,2,0,4,Choose Your Destination At This Flat Which Is Available For Sale In Eskaton Near S. p. r. c & Neurology Hospital,"This beautiful apartment is located in Eskaton. Each fittings of this property has got the fixtures installed with the high durability guarantee. All-time security, ample parking space are some other benefits worth mentioning for this flat.  About the Property:* 3 High Quality Bedrooms* 3 Stylish Washrooms* Drawing Dinning* Kitchen* 1 lift install in building* 1 reserved car parking space* 24/7 security service & water, gas available. Main Attributes:* Ideal Locality* Excellent AccessIf you liked this flat, call us right away."
bproperty-7366,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Pallabi Extension, Pallabi",8000000.0,1420.0,3,3,0,1,1,0,2,0,3,Visit This Apartment For Sale In Pallabi Near Popular Hospital.,"We are here to assist if you are thinking of starting days in a beautiful house and make it your home. The wonderful community around the building is enough to get you swayed to seize the flat right away. You will also live relaxed in this flat as utilities are rightly available here. You will also love the off-street parking spot and surely a great neighborhood near it all with groceries, malls and transportation. This house got 3 bed and 3 bath with the best quality fittings for guaranteeing healthy hygiene. Contact us at your earliest to know more about this flat."
bproperty-7367,Sale,Residential,Apartment,Dhaka,Dhaka,Bashundhara R/A,Bashundhara R-A,Block A,8500000.0,1250.0,3,3,0,2,3,0,4,0,5,"Properly Constructed Flat For Sale In Bashundhara, Near Basundhara Group","Choosing a new home can be an overwhelming experience as it involves a lot of decision making and most importantly finding the most suitable location. If you are thinking of getting an apartment in the suitable location of Bashundhara R-A then we are here to assist your decision as this flat can be a perfect home for your family. The location has a wide variety of schools, colleges, hospitals and shops. You do not have to worry about providing good education to your children while settling in the location.  Contact us at your earliest to know more about this apartment."
bproperty-7368,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Pallabi Extension, Pallabi",8000000.0,1420.0,3,3,0,1,1,0,2,0,3,Apartment For Sale In Pallabi Nearby Baitul Ibada Mosjid,The building holds one active and well-preserved elevators with a spacious staircase which leads the visitors of the unit welcoming with a nice looking wooden door. The combined drawing and dining area give you the first notion about the house to be one of the best-picked properties in Mirpur. All the washrooms are attached to fittings that are best regarding quality and persistence. The facing of this flat also makes sure that you get daylight throughout the day. Main Apartment Features:Modern finishing3 BedroomsSIZE - 1420 Sq. Ft2 BalconyLots of natural light24-hour SecurityHurry up if your requirements match with what we are offering.
bproperty-7369,Sale,Residential,Apartment,Chattogram,Chattogram,Chattogram City,Khulshi,South Khulshi,7200000.0,1400.0,3,3,0,1,2,0,1,0,3,A Nicely Planned Flat Is Up For Sale In South Khulsi Nearby South Khulsi Jame Mosjid,"Fortified living has become a must when it comes to securing a permanent address in this city. To make sure you are gratified with a home that gives you the ultimate comfort, South Khulsi brings you a house which is a complete bundle of ample space, affordability and great location. The flat has got amazing bedrooms that give you room privacy and comfort. All the washrooms are completed with quality and durable fixtures. You will have an apt kitchen area to have your desired cookery essentials just beside the dining area. Main Apartment Features:Modern finishing3 BedroomsSIZE - 1400 Sq. Ft2 BalconyLots of natural light24-hour SecuritySo we welcome you to reach us through a call and let us serve you to own this beautiful flat for your own."
bproperty-7370,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,West Shewrapara,6200000.0,1250.0,3,3,0,1,2,0,4,0,3,Live An Updated Life In This Apartment For Sale In Shewrapara Nearby Shewrapara Jame Masjid,"With several noteworthy facilities, this vacant flat assures all time water, gas and electricity. An active elevator takes you to this floor in that building right to this flat. The interior is well maintained and bears the look which appeals to inhabitants. A large number of groceries, school, colleges and Universities are located in the nearby area. The location is very pleasant to settle in with your family.  We are here waiting to acknowledge your need and aid you with the best property at this instant."
bproperty-7371,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block C, Section 6",7000000.0,1050.0,2,3,0,2,3,0,2,0,4,"Near Brac Bank, 1050 Sq. Ft Flat For Sale In Mirpur","You have landed yourself in the right listing if you are looking for one of the most picked and affordable properties in a congenial zone like Mirpur. We got a flat at Mirpur area. This nice looking building includes a nice looking entrance to take to this flat you can see in our enlisted photos. Well-fitted washrooms will be there with durable fittings for the comfiest living for your family. The balconies would refill the happy time with your family. All rooms are very beautifully ventilated and open. The security system of this house undoubtedly ensures safety besides water, gas and electricity services are also superior. This is a very comfortable house to live in. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own."
bproperty-7372,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Boshoty Housing, Borobag, Section 2",4095000.0,975.0,3,2,0,0,2,0,2,0,3,Visit This Apartment For Sale In Mirpur Near Madrasa-e-Baitul Kuran Panjegana.,"This home situated in a great location which will give you easy access to everyday transportation. Many notable educational institutions are located in the area to provide and assure a good education for your children. All-time electricity, water and gas services are also available here. Also, you will be able to live in a pleasant locality.  Liked this home? For more details feel free to contact us."
bproperty-7373,Sale,Residential,Apartment,Dhaka,Dhaka,Khilgaon,Taltola,\N,4500000.0,1100.0,3,3,0,1,2,0,3,0,3,"A Flat Can Be Found In Agargaon For Sale, Near Agargoan Taltola Government Primary School","This wonderful apartment is set with strong structure and within a secured complex. As a resident of this flat, you will be able to enjoy all updated apartment facilities with all-time electricity backup, water and gas. To pass some good family time the apartment also has a balcony, you will love spending your family evening in the Balcony.  Main Apartment Features:Modern finishing3 BedroomsSIZE - 1100 Sq. Ft2 BalconyLots of natural light24-hour SecurityIf you like the flat, call us right away to know more."
bproperty-7374,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,Pallabi,9500000.0,1500.0,3,3,0,1,1,0,3,0,3,An Apartment Which Is Up For Sale At Pallabi Near To Pallabi Police Station.,Lovely apartment is vacant at the moment. You get all the facilities you need along with a spacious place to live in. Nearby locations have multiple shopping spots and eateries. There is one active and well-maintained elevator and staircase to lead you to this superb dwelling. The apartment has got balconies which would refill the happy time with your family. This apartment includes 3 beautiful bedrooms and 3 nice bathrooms. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-7375,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,Pallabi,10000000.0,1500.0,3,3,0,1,1,0,3,0,3,An Apartment Which Is Up For Sale At Pallabi Near To Pallabi Police Station.,"A calm place to live in with serene surroundings, yes Mirpur residential area is surely that kind of a location in our busy city. This apartment has all the facilities you will need like gas, electricity and water supplies. Once you enter the home you will find out how well the apartment is planned. The rooms are spacious enough to pass some great and comfortable time with friends and family. A large and airy dining space is sited just in front of drawing room having ample space to place your beautiful dining setup. Bathrooms are completed with durable fittings to meet the criterion of a modern apartment. A parking space for the respective unit is dedicated to the safeguarding of your vehicle. This apartment includes 3 beautiful bedroom holds a very spacious floor plan. 1 parking available. We earnestly request to give us a call right away to win the deal offered."
bproperty-7376,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block D, Section 12",2470000.0,650.0,2,3,0,0,1,0,1,0,3,This 650 Sq. Ft & 2 Bedroom Apartment Is Up For Sale In Mirpur Near Shahidbag Masjid,Check this lovely apartment with a spacious area. You are getting all the facilities you need with a spacious place to live. Nearby locations have multiple shopping spots and eateries. Schools and universities are also available in the area to assure that your child gets a better education. The flat has got amazing rooms which are enough to get you swayed to seize the flat right away. There is one active and well-maintained elevator and staircase to lead you to this superb dwelling. The apartment has got balconies to refill the happy time with your family after a hectic day. We bring a standard and distinct 2 bedrooms and 2 bathrooms flat for you. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-7377,Sale,Residential,Apartment,Dhaka,Dhaka,Motijheel,North Shahjahanpur,\N,3498525.0,1154.0,3,3,0,2,0,0,4,0,4,"1154 Sq Ft Ready Flat For Sale In Jheel Masjid Road, North Shahjahanpur, Dhaka",It is the exact place if you are looking for one of the nicest and affordable properties in a congenial zone like North Shahjahanpur. We got a flat in North Shahjahanpur. The scenic building includes a nice looking entrance to take to this flat you can see in our enlisted photos. The flat has got amazing rooms which are enough spacious to assure your comfortable living. There is one active and well-maintained elevator and staircase to lead you to this great dwelling. The apartment has got balconies which would refill the happy time with your family after a hectic day. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-7378,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block D, Section 12",3000000.0,650.0,2,3,0,0,1,0,3,0,3,Visit This Apartment For Sale In Mirpur Near Shahidbag Masjid.,"In a very busy city like Dhaka, everyone trances to live in a good house to get along with all the stressful events of life. One of the prime locations like Mirpur has got some of the properties which actually can make a property buyers decision making towards flat buying thoughtful. We bring you a beautiful and distinct flat. There are plenty of places nearby so going for recreational activities outside is an easy option to pick as well. The locality around this  2 bed and 2 bath home is very pleasant. So we recommend to make up your mind straight away and give us a call."
bproperty-7379,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block D, Section 12",2000000.0,650.0,2,3,0,0,1,0,1,0,3,This 650 Sq. Ft Apartment Is For Sale In Mirpur Near Shahidbag Masjid,"Considering a suitable lifestyle, this is one of the best places to reside in. It is wonderful and comfortable flat for a family to move in. The respective unit welcomes with a great floor plan. The flat has got amazing bedrooms with modish tiled flooring. All the washrooms are finished with the quality and durable fixtures. You will have an apt kitchen area to have your desired cookery essentials. A great number of groceries, school, colleges and bus stops are also located in the nearby area. Property Features:North FacedNumber of floors: 4Property size: 650 Sq. FtNumber of bed & bath: 2, 2Electricity BackupTerraceDedicated Security GuardTiled FloorBalconiesUtilities (Gas, Water & Electricity)We suggest you make up your mind and steal this deal offered at best deal."
bproperty-7380,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block D, Section 12",2500000.0,650.0,2,3,0,0,1,0,3,0,3,Flat For Sale In Mirpur Near Dutch-bangla Bank Limited | Atm Booth,"A happy future in your dream home is in your hand now. This will be so well designed that it will provide you a premium living and exclusive comforts. The plan reflects the vision of a community where you will get a convenient place in terms of infrastructure, design and urban planning. At the same time it is also offering you the satisfactory value for your money. We bring a standard and distinct 2 bedrooms and 2 bathrooms flat for you. So what are you waiting for, contact us to book this apartment."
bproperty-7381,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,Pallabi,8000000.0,1320.0,3,3,0,1,1,0,3,0,3,Flat For Sale In Pallabi Close To Juvenile English Medium School,"Convenient location and a friendly neighborhood yes this apartment is located exactly in this location. A good amount of school, college and groceries will be located right nearby to your home. All-time electricity backup with updated apartment fittings will make your life smooth. This wonderful apartment comes with 3 spacious bedrooms and 3 well-fitted bathrooms. If You Want An Environment Which Is Absolutely Secure And Peaceful Then It Is The Right Time And The Right Place. Grab This Auspicious Opportunity To Execute Your Dreams Into Reality. If you like the flat, call us right away to know more."
bproperty-7382,Sale,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Block D, Section 12",2500000.0,650.0,2,3,0,0,1,0,3,0,3,Apartment At Mirpur Near Muslim Bazar Mukte Joddha Masjid Complex Is Up For Sale.,"A beautiful, well ventilated and open flat is ready to move in the amicable locality of Mirpur. To make sure you are gratified with the home that has always been pictured in your mind, we have enlisted the image of this flat below. Utilities are readily available in this apartment.  There are balconies to make your apartment life more comfortable in the flat. This apartment includes 2 beautiful bedrooms and 2 nice bathrooms.  Make yourself a happy buyer by calling us about this beautiful apartment right away!"
bproperty-7383,Sale,Residential,Apartment,Dhaka,Dhaka,Sher-E-Bangla Nagar,Agargaon,West Agargaon,3700000.0,970.0,2,3,0,1,2,0,1,0,3,Visit This Apartment For Sale In West Agargaon Near Momataj Memorial High School.,It is the exact place if you are looking for one of the nicest and affordable properties in a congenial zone like Agargaon. We got a flat in Agargaon. The scenic building includes a nice looking entrance to take to this flat you can see in our enlisted photos. The flat has got amazing rooms which are enough spacious to assure your comfortable living. There is one active and well-maintained elevator and staircase to lead you to this great dwelling. The apartment has got balconies which would refill the happy time with your family after a hectic day. The flat covering a spacious area of includes 2 bed and 2 bath. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
